Females,130,,,,a.,Whooping cough,1.1,0.0,0.1,2.2,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.1,1.1,0.0,0.1,1.3,0.0,0.3,0.0,0.0,0.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.1,0.0,0.5,0.0,0.1,0.0,.,0.0,3.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.1,0.0,0.2,0.0,0.0,0.0,5.4,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.6,0.0,0.2,0.0,0.0,0.0,1.5,12.5,0.0,0.0,0.0,3.3,0.0,0.1,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,.,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.1,0.6,0.4,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,140,,,,b.,Diphtheria,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,150,,,,c.,Measles,0.2,0.0,0.0,0.0,.,.,0.0,.,.,0.0,0.0,.,4.3,.,0.0,.,.,0.4,0.0,.,0.0,0.0,0.0,.,.,0.6,0.0,0.0,0.0,0.5,.,0.8,1.2,.,0.3,0.0,.,0.1,.,0.0,.,.,.,.,0.0,20.7,.,0.0,.,.,0.0,.,0.1,0.0,.,0.0,3.0,0.0,.,0.0,0.1,0.0,0.0,0.0,0.1,.,.,.,3.0,0.1,.,.,.,.,.,6.0,0.1,0.0,0.0,.,.,0.0,.,.,0.0,.,0.1,0.0,0.0,.,0.0,.,0.0,0.0,1.2,.,.,.,2.9,0.0,.,0.0,0.7,.,0.0,.,.,0.0,0.0,.,0.0,0.0,2.2,0.0,0.0,.,.,.,1.2,15.2,.,.,.,1.3,.,0.1,.,.,0.4,.,0.0,0.0,.,0.0,0.0,.,0.0,0.0,.,0.0,0.0,0.0,0.1,.,.,0.0,.,.,.,.,6.1,0.1,0.2,.,.,4.7,.,.,.,0.0,0.0,0.0,0.0,0.0,.,.,.,0.0,.,0.2,0.0,.,.,0.1,.,.,0.0,0.0,.,0.8,1.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,160,,,,d.,Tetanus,0.6,0.0,0.0,0.2,.,0.0,.,0.0,.,0.0,0.0,0.0,0.3,.,0.0,.,0.0,0.1,0.0,0.0,0.0,0.0,0.0,.,0.0,0.1,0.1,0.0,0.0,0.1,.,0.1,0.3,0.0,0.2,0.0,0.0,0.0,.,0.2,0.0,.,.,.,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,.,0.0,0.9,0.0,.,0.0,0.0,0.0,0.0,0.0,0.1,0.0,.,0.0,0.1,0.0,0.0,0.0,0.0,0.0,.,3.3,0.8,0.0,0.0,.,.,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,.,0.1,0.1,0.0,0.0,0.2,.,0.0,.,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,.,0.0,.,0.2,3.6,.,.,0.0,3.9,0.0,0.0,0.0,0.0,0.1,0.0,.,0.0,0.0,.,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,.,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,.,0.0,0.0,0.0,0.1,0.2,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,170,,,6.,Meningitis,,1.2,0.0,0.2,1.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.1,0.6,.,0.0,1.6,0.6,0.0,0.0,1.6,0.0,0.4,2.2,0.0,2.2,0.1,0.1,0.1,0.0,1.5,0.0,0.0,0.0,0.0,0.1,5.3,0.0,0.1,0.1,0.0,0.3,0.0,0.1,0.2,0.0,0.0,5.5,0.0,0.0,0.1,0.0,0.1,0.0,0.1,1.3,0.0,.,0.1,1.3,0.1,0.0,0.4,0.0,0.0,0.0,16.8,1.1,0.3,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,2.9,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.0,0.0,0.0,1.3,0.7,0.1,0.0,2.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.3,1.8,0.3,0.0,0.1,0.0,0.0,0.0,2.5,20.1,0.0,0.0,0.0,8.9,0.0,0.1,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.4,1.8,0.8,0.1,0.1,0.5,0.0,0.0,0.0,0.1,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.1,0.0,1.6,0.1,0.0,0.1,1.5,0.3,0.0,0.1,0.0,0.1,0.3,0.5,0.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,180,,,7.,Encephalitis,,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,.,0.0,0.0,0.0,0.0,0.1,0.0,0.0,.,25.2,0.8,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.5,0.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,185,,,8.,Hepatitis,,0.6,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.2,0.1,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.2,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,9.7,1.8,0.1,0.0,0.0,0.0,2.1,0.0,2.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.2,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.2,2.5,0.0,0.0,0.0,0.1,0.2,0.2,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,186,,,,a.,Acute hepatitis A,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,190,,,,b.,Acute hepatitis B,0.3,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,.,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,200,,,,c.,Acute hepatitis C,0.0,0.0,0.0,0.0,.,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,1.4,0.0,1.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,205,,,,d.,Acute hepatitis E,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,210,,,9.,Parasitic and vector diseases,,0.4,0.0,0.0,7.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,.,0.0,3.9,0.0,0.4,0.0,0.0,3.3,0.0,0.0,8.0,3.0,0.0,0.2,6.5,0.0,2.0,5.1,0.1,10.2,0.2,0.0,1.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,22.6,.,0.0,0.0,0.0,0.1,0.0,0.4,0.3,0.0,0.0,4.8,0.0,.,0.0,0.3,0.3,0.0,0.1,5.1,0.0,0.0,0.1,5.2,0.4,0.0,0.2,0.1,0.0,.,15.5,4.2,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.3,0.0,0.0,.,3.1,3.0,0.1,0.0,6.2,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.1,7.8,0.7,0.0,0.2,.,.,0.0,9.8,54.5,0.0,.,0.0,1.5,0.0,1.4,0.0,0.1,1.3,0.0,0.0,0.0,0.1,0.0,0.3,0.1,1.6,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,3.8,0.0,0.0,0.0,0.1,1.4,0.2,3.2,0.0,0.1,3.2,0.0,.,0.0,0.0,0.0,0.1,0.0,2.9,0.0,0.0,0.0,0.1,0.0,7.0,0.0,0.0,0.0,11.0,0.1,0.0,0.0,0.0,0.6,0.2,0.9,4.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,220,,,,a.,Malaria,0.1,.,0.0,6.3,.,.,.,.,.,.,.,.,0.0,.,.,.,.,3.7,.,.,.,0.0,0.0,.,.,7.6,2.6,.,0.0,6.0,.,1.8,4.4,.,.,0.0,0.0,0.9,.,4.4,.,.,.,.,0.0,20.7,.,0.0,0.0,.,.,.,0.3,0.2,.,0.0,2.2,.,.,.,0.2,0.3,.,.,4.8,.,.,.,4.2,0.3,0.0,0.0,0.0,.,.,3.8,0.6,.,.,.,.,.,.,.,.,.,5.8,.,.,.,0.0,.,.,.,1.2,.,.,.,2.8,2.9,.,.,5.8,.,0.7,.,.,.,.,.,.,7.4,0.1,0.0,.,.,.,.,8.9,49.4,.,.,.,0.3,.,1.3,.,0.0,0.0,.,.,.,.,.,.,.,1.5,.,.,.,0.0,.,2.2,.,.,3.6,.,.,.,0.1,0.9,0.0,2.6,.,.,2.1,.,.,.,.,.,0.0,0.0,2.7,.,.,.,.,.,6.3,.,.,.,10.4,.,.,.,.,0.2,0.0,0.8,3.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,230,,,,b.,African Trypanosomiasis,.,.,.,0.0,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,0.0,.,0.0,0.0,.,.,.,.,0.0,.,.,.,.,.,.,.,0.2,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,0.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,0.0,.,.,.,.,.,.,.,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,240,,,,c.,Chagas disease,.,.,.,.,.,0.2,.,.,.,.,.,.,.,.,.,.,0.0,.,.,0.4,.,.,2.3,.,.,.,.,.,.,.,0.0,.,.,0.0,.,0.1,.,.,0.0,.,.,.,.,.,.,.,.,.,.,0.0,.,0.0,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,0.0,.,.,0.0,.,0.0,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,0.0,.,0.0,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,0.0,0.0,.,.,0.3,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Females,250,,,,d.,Schistosomiasis,.,.,0.0,0.1,.,.,.,.,.,.,.,.,.,.,.,.,.,0.1,.,.,.,0.0,0.3,.,.,0.1,0.1,.,0.0,0.1,.,0.1,0.1,.,0.2,.,.,0.0,.,0.1,.,.,.,.,.,0.5,.,0.0,0.0,.,0.1,.,0.0,0.0,.,0.0,0.4,.,.,.,0.0,0.0,.,.,0.1,.,.,.,0.1,0.0,.,.,.,.,.,.,0.0,0.0,0.0,.,.,.,.,0.0,0.0,.,0.2,.,.,.,0.0,.,0.0,.,0.0,0.0,.,.,0.1,0.1,.,.,0.1,.,0.0,0.0,.,.,.,.,0.0,0.2,.,0.0,.,.,.,.,0.1,0.7,.,.,0.0,.,.,.,.,.,0.1,.,.,.,.,.,.,.,0.0,0.0,.,.,0.0,0.0,0.1,.,.,0.1,.,.,.,.,0.2,0.0,0.0,.,.,0.0,0.0,.,0.0,0.0,.,.,.,0.0,.,.,0.0,0.0,.,0.1,.,.,.,0.2,0.0,.,.,.,0.0,.,0.1,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
